state_abbr,date,handle,revenue,hold,taxes,primary_key,state,population_total,population_under_18,earnings_median,population_over_18,online,in_person,Ways_to_bet,tax_status,year,month
NY,November 2022,1564144672.0,149244901.0,0.095,75695441.0,777,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,11
NY,December 2022,1632469011.0,142969451.0,0.088,72422558.0,778,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,12
NY,January 2023,1799048366.0,149886749.0,0.083,76253908.0,779,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,1
NY,February 2023,1474299932.0,108470835.0,0.074,55242679.0,780,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,2
NY,March 2023,1792885345.0,163582116.0,0.091,83117519.0,781,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,3
NY,April 2023,1550014914.0,139265045.0,0.09,70842936.0,782,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,4
NY,May 2023,1363794316.0,152643135.0,0.1119999999999999,77571580.0,783,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,5
NY,June 2023,1170989676.0,103956640.0,0.089,52965055.0,784,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,6
NY,July 2023,966555215.0,105510883.0,0.109,53655339.0,785,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2023,7
OH,January 2023,1114101739.0,209037382.0,0.188,20922360.0,786,Ohio,11780017,2603410,38214,9176607,YES,YES,Online & In-Person,,2023,1
OH,February 2023,639795553.0,82879569.0,0.13,8306002.0,787,Ohio,11780017,2603410,38214,9176607,YES,YES,Online & In-Person,,2023,2
OH,March 2023,738613175.0,95313123.0,0.129,9551057.0,788,Ohio,11780017,2603410,38214,9176607,YES,YES,Online & In-Person,,2023,3
OH,April 2023,521703584.0,63819857.0,0.122,6405348.0,789,Ohio,11780017,2603410,38214,9176607,YES,YES,Online & In-Person,,2023,4
OH,May 2023,447477360.0,57949810.0,0.13,5819482.0,790,Ohio,11780017,2603410,38214,9176607,YES,YES,Online & In-Person,,2023,5
OH,June 2023,363066723.0,32598466.0,0.09,3276237.0,791,Ohio,11780017,2603410,38214,9176607,YES,YES,Online & In-Person,,2023,6
OR,October 2019,5605244.0,220396.0,0.039,110198.0,792,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2019,10
OR,November 2019,17115418.0,960713.0,0.0559999999999999,480357.0,793,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2019,11
OR,December 2019,22551454.0,1743231.0,0.077,871616.0,794,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2019,12
OR,January 2020,21151594.0,1773805.0,0.084,886903.0,795,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,1
OR,February 2020,20899824.0,1481198.0,0.071,740599.0,796,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,2
OR,March 2020,9007678.0,937750.0,0.104,468875.0,797,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,3
OR,April 2020,4430649.0,392769.0,0.089,196385.0,798,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,4
OR,May 2020,7290190.0,598062.0,0.0819999999999999,299031.0,799,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,5
OR,June 2020,7921865.0,777904.0,0.098,388952.0,800,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,6
OR,July 2020,14042424.0,1003039.0,0.071,501520.0,801,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,7
OR,August 2020,25845402.0,1662406.0,0.064,831203.0,802,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,8
OR,September 2020,26174305.0,1527244.0,0.0579999999999999,763622.0,803,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,9
OR,October 2020,29455226.0,2751146.0,0.093,1375573.0,804,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,10
OR,November 2020,25039883.0,4116313.0,0.1639999999999999,2058157.0,805,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,11
OR,December 2020,26987301.0,3050783.0,0.113,1525392.0,806,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2020,12
OR,January 2021,34935889.0,3872606.0,0.111,1936303.0,807,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,1
OR,February 2021,29600150.0,2684776.0,0.091,1342388.0,808,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,2
OR,March 2021,24054959.0,1374379.0,0.057,687190.0,809,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,3
OR,April 2021,25323060.0,2729278.0,0.108,1364639.0,810,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,4
OR,May 2021,27780213.0,2350289.0,0.085,1175145.0,811,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,5
OR,June 2021,24903118.0,2841767.0,0.114,1420884.0,812,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,6
OR,July 2021,18189572.0,2173573.0,0.119,1086787.0,813,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,7
OR,August 2021,17686201.0,1063136.0,0.06,531568.0,814,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,8
OR,September 2021,25070340.0,1259745.0,0.05,629873.0,815,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,9
OR,October 2021,37639043.0,3022299.0,0.08,1511150.0,816,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,10
OR,November 2021,32673216.0,4428659.0,0.136,2214330.0,817,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,11
OR,December 2021,33743753.0,2597501.0,0.077,1298751.0,818,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2021,12
OR,January 2022,42899736.0,2389280.0,0.0559999999999999,1194640.0,819,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,1
OR,February 2022,39458431.0,3335165.0,0.085,1667583.0,820,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,2
OR,March 2022,36208012.0,3620610.0,0.1,1810305.0,821,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,3
OR,April 2022,42936414.0,3824163.0,0.089,1912082.0,822,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,4
OR,May 2022,41708882.0,5034037.0,0.121,2517019.0,823,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,5
OR,June 2022,33966897.0,2548191.0,0.075,1274096.0,824,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,6
OR,July 2022,28453425.0,2700257.0,0.095,1350129.0,825,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,7
OR,August 2022,28196192.0,2707041.0,0.096,1353521.0,826,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,8
OR,September 2022,39292036.0,5465182.0,0.139,2732591.0,827,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,9
OR,October 2022,55555465.0,5783451.0,0.104,2891726.0,828,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,10
OR,November 2022,55503997.0,6418578.0,0.1159999999999999,3209289.0,829,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,11
OR,December 2022,53806188.0,5693398.0,0.106,2846699.0,830,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2022,12
OR,January 2023,62328292.0,7546964.0,0.121,3773482.0,831,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,1
OR,February 2023,48425409.0,4261284.0,0.088,2130642.0,832,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,2
OR,March 2023,50456710.0,6088343.0,0.121,3044172.0,833,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,3
OR,April 2023,55167184.0,7051979.0,0.128,3525990.0,834,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,4
OR,May 2023,52122284.0,6462472.0,0.124,3231236.0,835,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,5
OR,June 2023,43861201.0,4336367.0,0.099,2168184.0,836,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,6
OR,July 2023,40428203.0,4150626.0,0.103,2075313.0,837,Oregon,4246155,858666,40063,3387489,YES,YES,Online & In-Person,,2023,7
PA,November 2018,1414587.0,508997.0,0.36,183239.0,838,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2018,11
PA,December 2018,16173090.0,2007592.0,0.124,722733.0,839,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2018,12
PA,January 2019,32011839.0,2607215.0,0.081,938597.0,840,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,1
PA,February 2019,31500742.0,1946817.0,0.062,700854.0,841,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,2
PA,March 2019,44527575.0,5519340.0,0.124,1986962.0,842,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,3
PA,April 2019,36769145.0,4221482.0,0.115,1519734.0,843,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,4
PA,May 2019,35934215.0,2861852.0,0.08,1030267.0,844,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,5
PA,June 2019,46334244.0,3126380.0,0.067,740455.0,845,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,6
PA,July 2019,59331959.0,5074431.0,0.086,1026769.0,846,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,7
PA,August 2019,109038051.0,9887738.0,0.091,2201406.0,847,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,8
PA,September 2019,194504622.0,19334816.0,0.099,5359994.0,848,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,9
PA,October 2019,241186066.0,19116777.0,0.079,5381370.0,849,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,10
PA,November 2019,316468264.0,20570772.0,0.065,5299447.0,850,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,11
PA,December 2019,342560389.0,17459091.0,0.051,4094813.0,851,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2019,12
PA,January 2020,348381708.0,31580803.0,0.091,8222829.0,852,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,1
PA,February 2020,329765782.0,11432097.0,0.035,1700011.0,853,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,2
PA,March 2020,131330059.0,8606120.0,0.066,2480132.0,854,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,3
PA,April 2020,46015988.0,3202680.0,0.07,1038049.0,855,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,4
PA,May 2020,77510033.0,5918697.0,0.076,1738436.0,856,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,5
PA,June 2020,89002562.0,7959790.0,0.089,2397657.0,857,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,6
PA,July 2020,164782229.0,13651865.0,0.083,2933093.0,858,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,7
PA,August 2020,364985422.0,27593677.0,0.076,6578667.0,859,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,8
PA,September 2020,462787392.0,18278779.0,0.039,2257158.0,860,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,9
PA,October 2020,525802524.0,47834647.0,0.091,13239693.0,861,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,10
PA,November 2020,491910713.0,48500443.0,0.099,13446089.0,862,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,11
PA,December 2020,548590065.0,45344348.0,0.083,12261434.0,863,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2020,12
PA,January 2021,615294827.0,49305268.0,0.08,12229342.0,864,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,1
PA,February 2021,509547820.0,33171120.0,0.065,5896731.0,865,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,2
PA,March 2021,560259181.0,41029269.0,0.073,10566844.0,866,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,3
PA,April 2021,479411021.0,36033727.0,0.075,9466734.0,867,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,4
PA,May 2021,447465027.0,37419313.0,0.084,9988734.0,868,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,5
PA,June 2021,420193377.0,42495332.0,0.1009999999999999,12321187.0,869,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,6
PA,July 2021,304415503.0,27482519.0,0.09,7148225.0,870,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,7
PA,August 2021,348520369.0,25315958.0,0.073,6482608.0,871,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,8
PA,September 2021,578760746.0,48113670.0,0.083,10171364.0,872,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,9
PA,October 2021,776277954.0,42282405.0,0.054,8471814.0,873,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,10
PA,November 2021,761574597.0,84921693.0,0.1119999999999999,22920716.0,874,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,11
PA,December 2021,750388696.0,37953474.0,0.051,6774396.0,875,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2021,12
PA,January 2022,793722787.0,53403655.0,0.067,11581175.0,876,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,1
PA,February 2022,597064049.0,22160553.0,0.037,-159425.0,877,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,2
PA,March 2022,714976578.0,48512264.0,0.068,10944209.0,878,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,3
PA,April 2022,572817741.0,49083331.0,0.086,12120141.0,879,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,4
PA,May 2022,493350519.0,47828553.0,0.0969999999999999,12603546.0,880,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,5
PA,June 2022,393494222.0,22889554.0,0.0579999999999999,4597039.0,881,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,6
PA,July 2022,336507932.0,33226517.0,0.099,9160020.0,882,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,7
PA,August 2022,363046972.0,42185145.0,0.1159999999999999,12223188.0,883,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,8
PA,September 2022,645242681.0,75319093.0,0.1169999999999999,18078109.0,884,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,9
PA,October 2022,797124732.0,61519576.0,0.077,14585047.0,885,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,10
PA,November 2022,789230672.0,69997949.0,0.089,19037133.0,886,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,11
PA,December 2022,754849873.0,71238770.0,0.094,19664738.0,887,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2022,12
PA,January 2023,772289648.0,57982069.0,0.075,14130145.0,888,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,1
PA,February 2023,599529429.0,62214502.0,0.104,15562864.0,889,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,2
PA,March 2023,723545806.0,66465774.0,0.092,18232293.0,890,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,3
PA,April 2023,572152803.0,51786464.0,0.091,13333004.0,891,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,4
PA,May 2023,495585360.0,57533744.0,0.1159999999999999,14797653.0,892,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,5
PA,June 2023,373171415.0,33866725.0,0.091,8301627.0,893,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,6
PA,July 2023,338450263.0,39406353.0,0.1159999999999999,11552323.0,894,Pennsylvania,12964056,2674227,40983,10289829,YES,YES,Online & In-Person,,2023,7
RI,November 2018,682714.0,72997.0,0.107,37228.0,895,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2018,11
RI,December 2018,13087999.0,957913.0,0.073,488536.0,896,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2018,12
RI,January 2019,19051125.0,159978.0,0.008,81589.0,897,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,1
RI,February 2019,20686618.0,-890623.0,-0.043,-454218.0,898,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,2
RI,March 2019,23582716.0,1548230.0,0.066,789597.0,899,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,3
RI,April 2019,16859818.0,1970110.0,0.1169999999999999,1004756.0,900,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,4
RI,May 2019,18900152.0,899165.0,0.048,458574.0,901,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,5
RI,June 2019,14736667.0,2149999.0,0.146,1096499.0,902,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,6
RI,July 2019,8321947.0,827579.0,0.099,422065.0,903,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,7
RI,August 2019,10060066.0,851788.0,0.085,434412.0,904,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,8
RI,September 2019,22195789.0,2516059.0,0.113,1283190.0,905,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,9
RI,October 2019,28281025.0,2457137.0,0.087,1253140.0,906,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,10
RI,November 2019,31465062.0,2745517.0,0.087,1400214.0,907,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,11
RI,December 2019,31670511.0,2571755.0,0.081,1311595.0,908,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2019,12
RI,January 2020,26939692.0,3279241.0,0.122,1672413.0,909,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,1
RI,February 2020,28147862.0,2323432.0,0.083,1184950.0,910,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,2
RI,March 2020,8949157.0,841767.0,0.094,429301.0,911,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,3
RI,April 2020,591377.0,27381.0,0.046,13964.0,912,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,4
RI,May 2020,1533114.0,163472.0,0.107,83371.0,913,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,5
RI,June 2020,2032803.0,101328.0,0.05,51677.0,914,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,6
RI,July 2020,6738626.0,351425.0,0.052,179227.0,915,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,7
RI,August 2020,23116965.0,1423391.0,0.062,725929.0,916,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,8
RI,September 2020,31293150.0,2352788.0,0.075,1199922.0,917,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,9
RI,October 2020,34704413.0,4388841.0,0.126,2238309.0,918,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,10
RI,November 2020,35098445.0,6281321.0,0.179,3203474.0,919,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,11
RI,December 2020,22770472.0,2533090.0,0.111,1291876.0,920,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2020,12
RI,January 2021,39817327.0,3717199.0,0.093,1895771.0,921,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,1
RI,February 2021,34110104.0,1555824.0,0.046,793470.0,922,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,2
RI,March 2021,38583919.0,3976140.0,0.103,2027831.0,923,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,3
RI,April 2021,29040966.0,3168532.0,0.109,1615951.0,924,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,4
RI,May 2021,28252139.0,2772910.0,0.098,1414184.0,925,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,5
RI,June 2021,29468571.0,3666029.0,0.124,1869675.0,926,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,6
RI,July 2021,22095960.0,3263276.0,0.148,1664271.0,927,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,7
RI,August 2021,24042834.0,1129859.0,0.047,576228.0,928,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,8
RI,September 2021,41203997.0,4012295.0,0.0969999999999999,2046270.0,929,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,9
RI,October 2021,60158844.0,3608570.0,0.06,1840371.0,930,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,10
RI,November 2021,52747831.0,6703144.0,0.127,3418603.0,931,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,11
RI,December 2021,54935498.0,1177717.0,0.021,600636.0,932,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2021,12
RI,January 2022,58614487.0,5228277.0,0.089,2666421.0,933,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,1
RI,February 2022,42143261.0,3566393.0,0.085,1818860.0,934,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,2
RI,March 2022,45766958.0,3738223.0,0.0819999999999999,1906494.0,935,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,3
RI,April 2022,40186632.0,2632134.0,0.065,1342388.0,936,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,4
RI,May 2022,41103489.0,2336733.0,0.057,1191734.0,937,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,5
RI,June 2022,34229823.0,2352896.0,0.069,1199977.0,938,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,6
RI,July 2022,25208531.0,2872076.0,0.114,1464759.0,939,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,7
RI,August 2022,27744694.0,3000421.0,0.108,1530215.0,940,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,8
RI,September 2022,41670257.0,6361823.0,0.153,3244530.0,941,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,9
RI,October 2022,55527937.0,6156914.0,0.111,3140026.0,942,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,10
RI,November 2022,61208319.0,4862856.0,0.079,2480057.0,943,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,11
RI,December 2022,59205426.0,6189316.0,0.105,3156551.0,944,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2022,12
RI,January 2023,62317384.0,5164799.0,0.083,2634047.0,945,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2023,1
RI,February 2023,43065996.0,3612113.0,0.084,1842178.0,946,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2023,2
RI,March 2023,41546643.0,3968567.0,0.096,2023969.0,947,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2023,3
RI,April 2023,37496094.0,3009679.0,0.08,1534936.0,948,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2023,4
RI,May 2023,30754497.0,3898405.0,0.127,1988187.0,949,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2023,5
RI,June 2023,23723659.0,1783530.0,0.075,909600.0,950,Rhode Island,1095610,208321,41891,887289,YES,YES,Online & In-Person,,2023,6
SD,September 2021,443365.0,71320.0,0.161,6419.0,951,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2021,9
SD,October 2021,815037.0,98037.0,0.12,8823.0,952,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2021,10
SD,November 2021,717775.0,74919.0,0.104,6743.0,953,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2021,11
SD,December 2021,675312.0,10306.0,0.015,928.0,954,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2021,12
SD,January 2022,835252.0,82291.0,0.099,7406.0,955,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,1
SD,February 2022,685631.0,81367.0,0.119,7323.0,956,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,2
SD,March 2022,975347.0,97643.0,0.1,8788.0,957,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,3
SD,April 2022,368517.0,86938.0,0.236,7824.0,958,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,4
SD,May 2022,307995.0,25102.0,0.0819999999999999,2259.0,959,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,5
SD,June 2022,301217.0,27869.0,0.093,2508.0,960,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,6
SD,July 2022,259180.0,16143.0,0.062,1453.0,961,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,7
SD,August 2022,266673.0,59053.0,0.221,5315.0,962,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,8
SD,September 2022,711577.0,211612.0,0.297,19045.0,963,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,9
SD,October 2022,862170.0,131749.0,0.153,11857.0,964,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,10
SD,November 2022,861660.0,75856.0,0.088,6827.0,965,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,11
SD,December 2022,757610.0,151374.0,0.2,13624.0,966,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2022,12
SD,January 2023,910312.0,123365.0,0.136,11103.0,967,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2023,1
SD,February 2023,717137.0,82853.0,0.1159999999999999,7457.0,968,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2023,2
SD,March 2023,923904.0,161368.0,0.175,14523.0,969,South Dakota,895376,220621,37149,674755,NO,YES,In Person Only,,2023,3
